f4_0,f4_1,f4_2,f4_3,label
0.0,5.5936437,2.8800771,4.0918164,1
0.0,0.41992003,0.7561732,3.9961567,2
1.1301751,6.9225845,2.5756226,5.2493753,0
2.3801193,9.121206,2.9185479,6.403203,0
0.0888116,0.98412263,0.0,4.0908856,2
0.47026008,5.119124,0.53165746,3.932584,0
0.0,0.559075,0.0,4.160844,2
0.9157406,6.1397934,2.274156,4.55177,0
0.0,6.3018055,2.5287445,4.886857,0
1.5371971,7.7545395,2.2191968,5.4382567,0
0.0,3.1140034,2.940916,3.0684266,1
0.0,0.63699293,0.933656,3.9554708,2
0.0,3.3575687,3.9139507,2.8790653,1
0.410452,8.369984,3.3310301,5.8888702,0
2.4852152,9.2461815,2.8626776,6.517729,0
1.7347246,8.770941,3.0089386,6.1998267,0
0.0,5.0560017,2.7681832,3.498005,1
0.0,3.9079266,3.275585,3.0829363,1
0.0,2.3494785,2.7852948,3.0136206,1
0.0,4.611212,2.9359162,3.4019756,0
0.0,0.63628995,0.7235428,4.3899527,2
2.2038765,6.482586,0.0,5.3657866,0
0.0,3.702415,3.2613842,3.2426572,1
2.1979408,8.709717,2.950114,6.426692,0
1.1707196,8.449918,2.9798782,5.9809513,0
0.0,4.9057856,2.383064,3.6194592,1
0.0,4.67358,3.9719226,3.2862046,1
0.0,0.69655526,1.4675363,3.8013787,2
0.34753025,7.410735,2.5243716,5.333886,0
2.8329792,9.038479,2.6406298,6.3549542,0
1.9414911,8.695412,2.962304,6.3551254,0
0.0,3.413937,2.837381,2.955265,1
0.0,0.4692436,0.7728435,4.0895658,2
0.0,3.8429,3.4705946,2.879077,1
0.0,0.16665995,0.23763973,3.7844315,2
0.91429675,4.209333,0.0,4.835179,0
0.0,1.5630418,0.8267635,3.1483173,2
0.0,4.910569,3.1673658,3.8102765,1
0.0,2.3865654,2.0918515,2.4769475,1
0.0,0.5123155,0.0,2.9662302,2
1.8465157,8.926233,3.1293883,6.1389604,0
0.0,4.475958,3.616684,2.8007627,1
0.0,0.5671724,1.1275864,3.9871202,2
2.497025,8.63645,2.6702795,6.154416,0
0.34387946,5.893079,2.5188398,4.924549,0
0.8391895,6.043287,2.255248,4.8664865,0
0.0,4.434904,3.0995667,2.9572182,1
1.3206197,7.555687,2.7889802,5.9045553,0
0.0,4.9585814,4.011075,3.2490878,1
0.0,0.44941413,0.8530342,3.1783085,2
2.1120825,7.544305,2.6653516,5.3504558,0
0.0,2.9894192,3.8483663,3.4337945,1
0.0,4.698806,3.4867327,3.1192899,1
1.4321603,6.5998974,1.1398485,4.9953194,0
0.0,2.7617066,3.006249,2.4081829,1
0.0,5.4871683,4.3851275,3.5438738,1
0.0,2.3999412,1.8771632,2.2712088,1
0.33508277,8.001614,3.1723495,5.733099,0
2.1715744,8.892459,2.9356833,6.4648323,0
1.6099304,8.203457,2.6834326,5.86385,0
0.0,7.382754,3.2792828,5.0915565,0
0.0,4.4633436,1.1393015,3.8474214,0
3.1051066,9.21116,2.5195374,6.3534994,0
2.4146914,8.949932,2.917315,6.482213,0
0.13887978,6.7833834,2.745876,5.177849,0
0.3394668,4.4688044,1.6041903,3.638451,0
1.2122673,4.8487806,0.0,4.765724,0
0.0,4.2804284,3.811555,3.3446634,1
0.0,3.138421,2.8501058,2.8204293,1
0.0,0.5741241,0.5630426,3.8707252,2
0.0,4.9699354,3.2272668,3.2546632,1
2.365766,9.517312,3.2301784,6.7590704,0
1.8457376,7.122159,1.2369812,5.4058876,0
0.1354506,4.8401194,1.0238023,3.9096005,0
2.4596078,9.014738,2.8929572,6.415757,0
1.4170207,9.019976,3.3744826,6.5921764,0
2.1163163,8.522686,2.8661084,6.2250147,0
0.0,7.157873,2.6942225,5.071455,0
0.0,5.4337416,4.0939054,3.5197086,1
0.684049,6.0648613,2.5717652,4.784301,0
1.47724,8.646583,3.0866609,6.254243,0
0.2379682,6.506998,2.2398834,4.574958,0
0.0,0.6429012,1.2296379,3.8215551,2
0.0,6.272873,4.009662,3.9511569,1
0.95971227,8.0322275,2.671534,5.5736275,0
0.0,0.7156844,0.7597829,3.7724843,2
0.0,4.517832,3.0048695,3.4448829,1
0.76085794,7.446455,2.6242332,5.639262,0
1.5915737,8.398525,2.8046503,5.993808,0
0.0,2.2858157,3.1165636,3.3528602,1
0.0,1.4923235,1.2716228,2.5637403,2
0.0,5.5809774,2.5534372,4.195134,0
0.0,4.4965315,2.719006,3.659912,0
0.0,1.9072922,1.2243105,3.2680824,2
0.0,1.3555918,0.4404298,3.0263786,2
2.6890974,9.263722,2.7968879,6.3407507,0
1.6526587,8.404599,2.7688463,6.1830072,0
1.9875458,9.368665,3.2953544,6.5924826,0
2.589155,9.195304,2.9642003,6.6088343,0
0.0,4.4717746,4.3157663,3.2309465,1
1.3389143,8.240888,2.9917898,6.0046988,0
0.0,0.49335,0.67706215,2.4821613,2
0.48030365,5.9982157,2.1026568,4.4172387,0
0.8586755,7.34923,2.6942124,5.5915375,0
1.5291665,6.6352615,0.5152004,5.1513357,0
2.6505208,9.381122,2.9475255,6.7029676,0
1.091536,8.788969,3.234617,6.2451715,0
2.0143437,9.2468815,3.2000556,6.5110493,0
2.881351,9.0587015,2.5836754,6.29547,0
1.1892066,8.081002,2.7782094,5.79389,0
0.29871225,8.0050955,2.9730997,5.6821074,0
1.3745431,8.075593,2.845177,6.036263,0
2.8496957,9.236155,2.6288161,6.2959194,0
0.0,5.7721615,2.358962,4.7270947,0
0.0,2.1779573,2.3451838,3.101461,2
1.7430598,8.688941,2.8634474,6.118843,0
0.0,0.6392606,0.7258586,4.1607494,2
0.5028217,5.9306145,2.6533833,4.8645372,0
0.0,0.1877746,0.27316332,3.796062,2
0.0,0.5543564,0.0,3.7520337,2
1.5514065,8.849379,3.1185744,6.247587,0
1.3994398,7.6680183,2.6143827,5.700452,0
2.9315782,9.246602,2.6049402,6.406559,0
0.0,3.2044077,2.2544084,2.943093,1
0.0,1.8366137,0.0,3.5910935,2
0.31059217,7.6865225,2.7959223,5.690119,0
0.0,5.760264,2.7216523,4.7002993,0
0.0,0.6640613,1.2241662,3.972496,2
0.0,0.5768433,1.2823373,2.8549585,2
0.0,1.9827385,2.2032886,2.7580156,2
0.0,4.855721,3.05551,3.4433112,1
0.0,0.39606833,1.2248552,4.090609,2
0.0,5.5074754,4.2760153,3.1964812,1
0.4757409,7.356689,2.711655,5.4047146,0
1.9521674,8.712641,2.9098086,6.1410108,0
1.7103413,6.8195815,1.4939742,5.0687747,0
0.0,0.50840425,0.55502826,4.3580513,2
1.1607146,7.928357,2.5809598,5.5778174,0
0.0,7.6061916,2.9863997,5.3406725,0
0.0,0.3550098,1.28764,3.993969,2
0.0,5.4042826,3.1235516,3.944147,1
0.0,5.719248,4.217756,3.6147263,1
0.0,1.277688,0.0,3.16217,2
1.5664251,7.8921013,2.5148592,5.70439,0
1.0783342,6.748274,2.5134969,4.9314933,0
0.0,4.0859594,4.061249,3.0797062,1
0.0,0.7165967,1.6850393,4.0579414,2
1.9941852,8.064231,2.6288764,6.066898,0
2.929514,8.85837,2.3258731,6.098585,0
0.0,0.40310144,1.7304108,3.9951234,2
2.5131598,9.172953,2.8958602,6.3931932,0
0.0,0.5671029,0.4800899,3.5707731,2
0.0,5.6848474,3.1410248,4.14319,1
0.0,5.939416,4.1280284,3.6588116,1
0.0,5.2852163,4.3179274,3.3334315,1
2.0405152,8.4004345,2.5579677,6.0108666,0
0.0,4.5630293,2.8702884,3.2626429,1
1.2130339,7.8853292,2.5562863,5.5650015,0
0.0,4.891905,4.0170183,3.2272437,1
0.0,5.1047897,4.183635,3.426036,1
0.0,1.7260664,1.9781153,3.0841699,1
0.0,0.526741,1.3024204,3.7450676,2
0.0,2.7398906,3.1832871,2.5421388,1
0.0,5.909981,4.00207,3.6021562,1
0.0,1.3068384,2.0326915,3.3436317,2
0.0,1.9491127,1.2456732,2.4802003,1
0.0,3.8735974,3.9650524,2.934217,1
0.0,6.999112,2.518088,4.7865005,0
1.4961989,6.621381,1.1865771,5.211755,0
0.0,4.769804,3.2202907,3.3172836,1
0.0,0.5408517,0.8071346,3.5471969,2
0.0,1.2816366,0.0,3.418764,2
0.0,5.274909,4.0608444,3.3272238,1
0.0,4.487214,3.6645274,3.1540546,1
0.0,0.6009924,1.6853838,3.4257927,2
1.5371971,7.7545395,2.2191968,5.4382567,0
0.0,5.696354,3.800548,3.8794293,1
0.0,7.696393,2.9008632,5.580636,0
0.0,1.7820642,1.2462639,3.1124768,2
0.707618,1.0272453,0.0,5.618555,2
0.0,4.327481,3.165049,2.7081265,1
0.0,0.47430483,0.0,4.5236053,2
1.8071713,7.070401,1.2709541,5.412725,0
0.0,5.5919685,4.1361127,3.3348196,1
0.46450937,6.4721417,2.8610637,5.4151,0
0.0,3.9672718,2.4882467,3.2032998,1
0.0,3.2406683,2.6159823,2.559269,1
0.57876813,7.9721293,2.785909,5.8028183,0
0.0,3.2397923,3.0978491,2.7131054,1
1.0759134,7.7327366,2.7235525,5.886591,0
0.0,6.475129,2.5951316,4.3889995,0
1.7794771,6.8828173,1.1863426,5.1217027,0
1.5553055,7.27347,2.7084394,5.7389526,0
0.89388466,7.1939588,2.316604,5.124868,0
0.0,0.5115039,0.52121764,3.030366,2
0.0,0.80812705,1.2343876,3.1727705,2
0.03851974,6.3245397,2.305647,4.4718695,0
2.744743,8.458958,1.9425002,5.958295,0
1.5752848,7.978508,2.7887511,5.863761,0
0.0,5.092244,2.9288654,3.9851341,1
0.0,4.8416767,2.577154,3.87745,1
0.0,2.540678,3.5727212,3.1828425,2
0.0,3.8607748,3.713581,2.9538343,1
0.0,2.8739362,3.4158058,2.6478949,1
0.0,3.9079266,3.275585,3.0829363,1
2.3381112,9.025332,2.8529222,6.493058,0
0.0,2.4641383,2.2313135,2.417202,1
1.8410616,8.407548,2.4862905,5.9914513,0
1.4775333,8.45693,3.0524538,6.145896,0
0.0,0.7359649,1.1443536,2.7669282,2
3.1781363,9.062719,2.4670942,6.3626375,0
2.0756917,9.026609,2.942092,6.1125803,0
2.083781,6.6654916,0.6562335,5.283951,0
0.0,0.48141894,0.0,3.8808165,2
0.0,4.0145764,0.21970606,3.8117142,0
0.0,2.2458005,3.4402738,3.2741942,2
0.0,6.3444824,3.805697,4.3996725,1
0.0,1.6444635,2.6035209,3.6408844,2
0.0,1.2925259,0.0,3.8232663,2
0.0,0.55797684,0.0,3.6148162,2
2.049121,8.485223,3.055648,6.4241247,0
0.0,5.51614,2.7945988,4.1688957,1
0.0,4.7423663,2.5855422,3.480524,1
0.0,2.7427723,3.1648078,3.1282125,1
0.0,3.174664,2.6781497,3.1297555,1
0.0,0.40257478,0.0,3.8008003,2
0.63257056,5.3844857,0.88286656,4.3050957,0
2.0724301,8.358436,2.500546,5.687951,0
0.0,6.0287786,3.8730261,4.019812,1
0.0,1.724284,1.3168727,3.3606238,2
0.0,3.8078995,3.1174703,2.8785207,1
0.0,5.169802,2.031021,4.1793814,0
2.1249363,7.8233495,2.63944,5.9746737,0
0.9342228,7.0436954,2.9569144,5.70475,0
2.5761762,8.91337,2.4947927,6.3305006,0
0.0,6.421647,3.4197485,4.0430894,1
0.0,0.75883585,1.119714,3.4606583,2
0.0,0.41812724,0.0,4.1533775,2
3.1232615,9.2862,2.4422007,6.3442693,0
1.9956156,8.220517,2.8361115,6.2189245,0
1.3998053,8.332442,2.9787798,6.301628,0
0.0,0.65863633,1.399568,3.0520754,2
0.0,5.991948,3.92935,3.8446782,1
0.0,0.5430223,0.0,4.276925,2
2.4043417,7.770652,1.0559226,5.774261,0
0.0,3.0447664,3.2103138,2.913722,1
0.0,4.264617,3.9693213,3.1425786,1
0.0,2.767423,3.0194757,3.093203,2
0.0,3.630227,3.0419872,2.6091897,1
0.0,0.58233464,2.0276906,3.314392,2
0.0,5.843221,4.102748,3.9015322,1
2.7333772,8.878169,2.385264,6.274491,0
0.83269215,7.2436304,2.685018,5.4807587,0
0.0,0.84458303,1.3259659,3.2043579,2
0.0,4.634351,3.438489,3.1416998,1
0.0,6.94663,2.7911477,4.6011047,1
0.0,3.1552198,2.684198,2.4910707,1
1.4118798,7.249015,2.065008,5.1265917,0
0.0,5.9309254,3.4747694,4.6572466,1
0.0,6.004796,3.569136,4.451544,1
0.5116985,7.5692234,2.5947511,5.2893624,0
0.754725,8.039284,2.8822114,5.5509887,0
1.181789,7.2281713,2.9816816,5.9442434,0
0.0,7.4452333,2.86726,5.3181734,0
1.6607414,8.101405,2.8226128,6.186858,0
0.0,5.4742236,3.2677684,3.7504673,1
1.1809694,7.5252705,2.5438862,5.4323864,0
0.43158066,7.664076,2.944889,5.57601,0
0.0,6.2667284,3.3027263,4.714473,1
2.4098399,9.112017,2.946405,6.391693,0
0.0,6.0677013,3.050515,4.593559,1
3.0393496,9.231222,2.5404963,6.3391075,0
2.9236789,9.040309,2.278583,6.3200817,0
0.0,4.6337843,1.7518643,3.7544193,1
0.0,3.1163259,3.0048137,2.41426,1
0.0,0.6949927,1.8079929,4.082899,2
0.0,2.8197978,2.2657213,3.080832,1
1.3772699,7.938586,3.0143464,6.241806,0
1.9067729,8.517007,3.0198448,6.2448483,0
0.0,4.1678,3.908473,3.1553802,1
0.0,2.2030032,2.392136,2.167991,1
0.0,5.1471434,2.5617404,4.140607,1
1.8093446,8.767239,3.162979,6.1606283,0
0.0,0.38380176,1.3677063,4.1527123,2
0.0,4.983947,2.8943548,3.8614912,1
0.0,5.0536814,2.6202135,3.9420404,0
0.0,4.294588,3.4624698,3.0587728,1
0.0,5.414835,3.839823,3.3974738,1
0.0,3.9049182,4.2516923,3.1749318,1
0.0,0.7040921,0.67777836,3.592902,2
0.28689167,2.532001,0.0,3.754094,0
0.2702583,7.0323935,2.5398657,5.1848636,0
0.0,5.2384744,2.1407068,4.397408,0
1.5131416,7.0948467,1.7240763,5.362096,0
0.0,5.2314086,4.071396,3.3344717,1
0.0,6.6255426,2.9992115,4.640026,0
0.0,0.9047946,2.2287073,3.46697,2
0.0,3.9720602,4.0132513,3.0363832,1
2.3109136,8.878675,2.7970986,6.221657,0
0.0,0.7373468,1.8279719,3.2358484,2
0.0,0.77400345,1.2761421,3.3793674,2
0.0,5.015296,3.419344,3.0253696,1
0.0,3.3848925,3.13374,2.7849898,1
0.0,3.839037,2.8583112,2.8901782,1
0.035961986,6.3028274,2.665653,5.003475,0
1.4661348,7.823346,2.7183394,5.7065263,0
0.0,1.3763452,1.020385,3.1662028,2
1.3572471,7.491079,2.5260816,5.9114738,0
2.395152,8.646876,2.3162758,6.0809813,0
0.0,5.755465,4.0628567,3.5703068,1
0.8900033,6.7324753,1.7987387,4.9348474,0
0.0,1.3401508,1.4760352,3.3902216,2
1.5909555,8.644003,2.9848602,5.969053,0
0.0,0.5386187,0.0,3.5804343,2
0.0,0.9650965,2.1376662,3.384571,2
0.0,4.6056085,3.4411557,3.0090652,1
1.4329516,8.439044,2.9481206,6.298208,0
2.169905,9.140414,3.0403738,6.6067963,0
0.0,2.1225579,2.9687302,3.10022,1
3.130684,9.132826,2.7714903,6.3482857,0
0.0,4.2438116,2.4555864,3.367076,0
0.0,0.5661078,1.8044885,3.6116571,2
2.4159746,7.7590737,1.3984908,5.601386,0
0.0,4.482625,3.1503658,3.1602654,1
0.8371339,7.0481095,2.3414917,4.9026394,0
1.6748636,7.8537626,2.478981,5.737611,0
0.0,1.1559832,2.0849671,3.5033302,2
1.8468958,8.769233,3.0237384,6.514973,0
1.831648,8.990723,3.0068855,6.3690877,0
0.0,4.6732073,3.1793773,3.40963,1
0.42239654,7.1868925,2.3015957,5.2499175,0
1.2339343,8.63124,3.0131595,6.1943913,0
0.0,3.946853,3.1886618,2.5810375,1
1.3592222,6.7072344,2.5089724,5.35343,0
0.0,6.9007673,3.0246096,5.2540054,0
1.3371851,8.171406,2.7599947,5.863536,0
0.0,0.40863445,0.30101478,4.065001,2
0.0,4.8222523,3.4566429,2.785109,1
1.5426611,8.421835,2.6636565,5.9556665,0
0.0,0.7542017,1.0040255,3.27481,2
0.0,1.1637073,1.7488229,3.269761,2
2.3440747,9.297256,2.9827182,6.5727167,0
0.0,4.962861,3.0357928,3.638715,1
0.0,5.9510345,2.9798722,4.2689404,1
0.0,5.8175726,3.5524974,3.2174077,1
0.0,0.7623499,1.3651247,3.4788656,2
0.0,3.2727826,2.4219625,3.0164008,1
0.0,3.031956,2.9148493,2.462442,1
0.0,1.7959653,2.7015188,3.793508,2
0.0,3.97974,3.3469808,2.57516,1
0.0,5.284149,3.0899942,4.117729,1
0.0,6.4451494,2.8603158,4.9559517,0
0.0,7.7075524,3.3685527,5.29799,1
0.0,0.90947145,1.776501,3.4817824,2
0.0,5.0897913,3.9616165,3.0042725,1
0.0,3.3933737,4.3106556,3.185135,1
0.0,5.6128383,4.095655,3.453284,1
0.73894095,6.8489,2.2932434,5.168912,0
1.0025772,7.005373,1.9700103,4.897128,0
0.0,0.44887525,0.9028502,4.253581,2
0.0,0.9790179,2.7194486,3.529985,2
0.7155889,7.696374,2.5732656,5.3159084,0
1.1119359,7.53397,2.6433294,5.6587543,0
0.0,6.1512184,2.8366098,4.703613,1
0.0,7.623826,3.0739188,5.5971885,0
2.1530461,8.80722,2.5834112,6.218849,0
2.4155865,9.026583,2.538626,6.39576,0
1.6835672,7.4445205,2.4794424,5.7338457,0
1.7175727,7.718853,2.326199,5.479705,0
0.0,3.8721523,2.5861318,3.1979637,1
2.2758312,8.913929,2.776915,6.356643,0
1.7375811,8.720438,2.7468307,6.2304068,0
2.3575659,8.324987,2.2492971,5.7870655,0
0.5786625,6.578928,2.8324337,5.4138937,0
0.0,5.2623396,2.7811966,3.7276397,0
0.76165164,2.3648527,0.0,4.103239,2
0.6126505,5.958723,1.9010464,4.1004267,0
2.0930772,8.020021,2.7299204,5.9107876,0
0.0,4.2127028,3.3678067,3.061821,1
2.1121187,8.0898905,2.6273916,6.138633,0
1.4242707,8.550483,3.027533,6.296283,0
0.0,6.0646563,3.007025,4.5843215,1
0.0,1.5115316,2.6336544,3.7015376,2
1.6092193,7.0674114,1.5435514,5.12778,0
0.97284544,6.925359,2.4082584,5.411846,0
0.0,5.8098645,3.6190038,4.0409427,1
0.8723701,8.34079,3.1371622,5.789819,0
2.6888494,9.117437,2.8580637,6.253854,0
1.8828449,8.419269,2.715219,6.0694075,0
0.0,0.5758606,0.0,4.1562557,2
0.0,1.2470676,0.26984048,3.2015815,2
0.0,5.614425,3.7065294,3.7116127,1
0.0,0.57532847,1.5576831,4.304424,2
0.58295894,7.8228765,2.8676085,5.5804086,0
0.0,6.7236767,4.1338797,4.1778045,1
0.0,1.7205098,1.8384931,2.5156467,2
0.0,5.2721763,4.19158,3.4188952,1
0.0,0.5572984,0.0,4.282437,2
0.0,5.3670454,3.4029336,3.8915453,1
1.9475986,8.742833,3.2447562,6.591075,0
1.6093042,7.3443146,1.8047838,5.196153,0
0.0,5.131919,3.9813242,3.2181845,1
1.9133891,7.0718555,2.3499317,4.9392,0
0.0,1.1581565,2.8337367,3.7414212,2
1.0350168,6.4079266,1.8765367,4.972475,0
0.0,0.38531113,1.5215648,4.134221,2
0.0,4.032573,2.6486235,2.6465425,1
0.0,4.8785543,2.7487524,3.957281,1
0.0,0.5198307,1.3101127,4.0830674,2
0.0,0.54255605,0.0,4.452857,2
0.8829192,5.870201,1.8736347,4.3377485,0
0.0,0.5339966,0.7758055,3.1779659,2
0.0,3.8545167,4.2472315,3.1643884,1
0.0,2.9144416,3.2742057,2.628409,1
0.0,0.33638072,1.2297795,4.3339186,2
0.0,4.9533553,3.9363148,3.125558,1
1.2386913,8.092252,2.7158537,5.9209733,0
0.0,4.757759,2.9948556,3.771412,1
1.4060111,8.732155,3.0993934,6.3982277,0
0.0,0.68068856,1.4270538,3.4077964,2
0.0,5.110606,4.0257373,3.225011,1
0.32101357,7.6536283,2.9622304,5.821583,0
0.0,0.90985346,1.6428413,3.4612052,2
0.0,2.958247,3.2922502,3.0695534,1
0.0,2.3675973,1.9654001,2.338654,1
0.0,5.709757,3.9321246,3.5816557,1
1.4425142,7.595559,2.4530847,5.5226684,0
0.0,4.3991113,2.539087,3.6108966,1
0.07318554,0.44902417,0.0,4.2837796,2
0.0,0.6100811,1.0141704,3.8670223,2
1.3779671,8.486751,2.7864501,5.8178306,0
0.0,4.7837973,3.3861167,2.9210744,1
0.0,6.375459,4.401483,4.065307,1
0.0,0.69281715,0.52954745,3.5826602,2
1.1586006,7.9342785,2.8875136,5.6438932,0
0.0,0.48803902,0.9969183,4.1445765,2
0.0,3.3029122,3.1878953,2.6525285,1
0.0,0.27308166,0.860268,3.9721699,2
0.0,4.695812,3.495036,3.0819225,1
1.2275516,7.996729,2.578512,5.710131,0
0.0,5.1552763,2.6673994,3.452824,1
0.0,0.31472856,1.5006595,3.853086,2
0.0,2.0332646,1.8616154,3.0089722,2
0.0,3.734383,3.9944923,3.1349692,1
1.2068962,8.08051,2.7323098,5.912699,0
2.3437073,9.411541,3.1262598,6.7930374,0
0.6202166,5.7062197,2.001549,4.629536,0
0.0,0.54188055,0.0,3.6355019,2
0.0,0.5897183,1.4154936,3.5540805,2
0.0,1.9253129,2.1654382,3.1229367,2
0.057056427,6.725254,1.9726424,4.931732,0
0.0,0.76511705,0.7764752,4.1508584,2
0.0,4.937839,3.816844,2.9056082,1
0.0,4.231173,2.816325,3.1115663,1
0.0,0.2668891,0.62863487,4.1855774,2
0.0,0.40380168,1.417073,4.1971927,2
0.0,3.6586711,2.6031632,2.7664666,1
1.2660693,6.501212,1.3941408,4.6852283,0
2.5384188,8.674193,2.1679015,5.9946814,0
1.459341,6.4175434,0.8472614,5.0302715,0
0.0,4.9267263,3.3894525,2.996828,1
0.0,0.5233993,1.2162285,3.8583395,2
0.0,3.688313,2.78712,2.7167108,1
2.6811686,9.085442,2.598565,6.2910895,0
0.60155773,5.455015,1.566704,4.361038,0
0.0,5.505652,4.4327745,3.456666,1
0.0,0.63299334,0.36296004,3.0449324,2
0.0,5.6205983,2.9361367,4.2222514,1
0.0,2.6589668,2.5285869,2.963139,1
1.2359285,8.523231,2.9121141,6.162003,0
0.0,6.135459,3.7928855,4.1830673,1
0.0,4.2861776,3.4267092,2.941728,1
0.0,4.0744867,3.255544,2.8902159,1
0.0,4.1313753,4.196425,3.2542458,1
2.0530453,8.988373,2.93354,6.3277864,0
1.074958,7.8257275,2.7706702,5.9353385,0
0.0,0.5758606,0.0,4.1562557,2
2.40588,9.2288885,3.0932667,6.795636,0
2.3449104,8.779188,2.5067017,6.2683287,0
0.0,0.46174517,1.0904009,3.779203,2
0.0,7.1811337,3.150416,5.267762,0
0.0,3.91481,2.4579375,2.778934,1
1.9513278,8.466977,2.327913,5.999288,0
0.0,6.1908073,3.7110112,4.032097,1
1.4781544,7.9032154,2.3074157,5.160064,0
0.0,5.5296288,2.5998821,3.709312,0
2.3183088,7.5588784,1.215375,5.569389,0
0.0,4.609058,4.1441755,3.373652,1
0.0,5.1664324,3.35086,3.559952,1
0.0,1.72154,2.045415,2.4382467,2
0.0,5.0296674,3.073543,3.6300602,1
0.0,5.2951775,4.232241,3.2454238,1
0.0,5.540948,3.4429374,3.5278978,1
0.0,5.3373337,4.7374845,3.6728415,1
0.0,0.6113621,1.576067,3.6319022,2
0.0,6.0705366,3.7334666,3.9982634,1
0.0,1.3866127,2.1100626,2.9430997,2
0.0,0.76510084,1.3266637,3.4898586,2
0.0,5.691791,4.339225,3.4099169,1
0.0,4.2817674,3.6034973,2.8985848,1
0.0,5.6904163,3.631665,4.2795696,1
1.9318225,7.0007434,0.7796208,5.3478346,0
0.0,0.5953618,0.0,4.1440496,2
0.0,6.5808735,3.0735524,5.0998545,0
0.0,0.5731339,0.0,4.377328,2
0.0,5.5995436,2.738321,4.6922255,1
0.0,4.684756,2.7515206,3.5599973,1
2.576551,9.045448,2.6599603,6.413426,0
1.4415339,8.133948,2.9534054,5.878541,0
0.0,3.8539593,4.2402186,3.346061,1
1.2114015,7.599212,2.593279,5.4506254,0
0.0,0.36001801,1.0343082,3.9789238,2
1.7816263,7.2059546,2.2125888,5.327448,0
1.5600566,8.1567955,2.7000513,5.7252336,0
0.0,0.3306018,0.0,4.4648232,2
2.3507628,6.817011,0.20497525,5.6784315,0
0.0,0.6462951,1.1017995,3.4779224,2
0.0,3.8114908,3.0316606,2.5221155,1
0.0,5.996428,4.111323,3.681961,1
1.3361613,5.8028493,0.73525506,4.756653,0
0.0,3.5188468,3.0251925,3.0360138,1
0.0,5.092244,2.9288654,3.9851341,1
1.8214452,8.457118,2.6992917,6.119291,0
0.0,5.9718075,3.896804,3.7779388,1
0.0,0.6856895,0.0,3.692524,2
0.0,7.532463,2.998145,5.114071,0
1.9149609,7.0530653,0.30228555,5.4510274,0
2.515636,8.898418,2.382939,6.1745615,0
0.0,3.6033437,3.5207062,2.975421,1
0.0,5.8961563,2.3989294,4.169248,0
0.0,6.942646,2.9005404,5.2766466,0
1.7206472,8.696455,3.1245313,6.3769617,0
0.47026008,5.119124,0.53165746,3.932584,0
0.0,1.5810547,1.6210272,3.2130466,2
0.0,4.5096426,3.6261954,2.9892516,1
2.3289244,9.329,3.1194563,6.642321,0
0.0,1.6030681,0.0,3.7053804,2
0.0,5.228817,3.226575,3.8412027,1
0.77037716,7.881335,2.584949,5.344475,0
2.7778332,8.56008,2.1902828,6.086437,0
0.0,1.699877,1.2889473,2.1512003,1
0.0,3.2573571,2.440349,2.599499,1
0.0,6.3738694,3.6931853,4.340309,1
1.2189059,7.64853,2.2918715,5.4236956,0
0.0,4.1305437,3.8613944,2.956962,1
1.37969,8.5873375,3.045925,6.193633,0
0.0,0.5694423,0.0,3.8359985,2
0.0,2.8515825,1.2318451,3.0081608,1
1.933789,7.8780756,2.4326463,5.7218432,0
0.0,1.2817678,1.6687701,2.977474,2
1.2067804,7.572385,2.6188145,5.3276777,0
0.0,4.221924,3.7319515,2.973384,1
0.0,5.0292406,3.7088923,3.2441485,1
2.5806067,9.448158,3.0232112,6.6873083,0
0.0,1.9111384,2.502119,3.156304,2
1.5143776,6.7305756,1.5162624,4.9187403,0
0.0,6.3042088,2.6402504,4.7144847,0
0.0,5.9580526,4.259893,3.8342476,1
1.485657,9.030536,3.267529,6.461326,0
1.7096066,7.9105997,2.7723901,5.7673426,0
0.0,5.2421403,2.454996,4.1610394,0
0.0,6.0043383,4.2468433,3.5089288,1
0.0,3.2878654,3.7696307,2.8648653,1
0.0,4.429673,4.1153226,3.1219435,1
0.0,0.7529693,0.12438762,3.8020544,2
0.0,3.5970967,4.168887,3.4236517,1
0.0,0.6700733,0.97580564,3.783938,2
0.8573946,6.903241,1.8499731,4.7365117,0
0.5216882,8.37694,3.1178298,5.700407,0
0.0,1.3872247,2.13566,3.8176308,2
0.0,3.6045225,2.9856489,2.6033683,1
0.0,5.5100517,3.7635713,3.40928,1
2.3932729,9.301855,2.8136535,6.4550047,0
0.0,0.39938515,0.0,3.5508056,2
2.4728153,8.026279,0.61533093,5.9343653,0
1.9518394,8.755593,2.6834679,6.216587,0
2.141385,8.050281,2.380129,5.7619376,0
2.5594656,9.132063,2.8905215,6.420818,0
0.0,3.1173425,3.668394,2.9790912,1
0.0,6.2957845,2.9887888,4.29803,0
0.0,0.25979936,0.4822394,3.5521512,2
2.3587604,8.588162,2.2473574,5.915659,0
0.0,0.897796,2.0888836,3.0733192,2
1.0764353,8.35071,2.9258368,5.9686546,0
0.0,5.9660616,4.1021843,3.8128045,1
0.0,0.56564176,0.9183997,3.7182198,2
1.8015023,8.697364,3.021611,6.143219,0
0.0,7.5312414,2.9048297,5.156931,0
0.0,6.310074,3.4483628,4.6105595,1
0.0,5.9822435,3.5254385,4.2630386,1
0.0,1.649337,2.1833131,3.478709,2
